#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 7           72.235            0.000        0.000        0.000        496833                      297680                      
GPU 0           97.074            0.000        0.000        0.000        263644                      68662                       
GPU 1           71.072            0.000        0.000        0.000        276692                      78081                       
GPU 2           70.193            0.000        0.000        0.000        265188                      75992                       
GPU 3           69.957            0.000        0.000        0.000        273016                      76507                       
GPU 4           71.648            0.000        0.000        0.000        204392                      30920                       
GPU 5           72.674            0.000        0.000        0.000        387782                      177122                      
GPU 6           72.512            0.000        0.000        0.000        199145                      13975                       
GPU 7           72.244            0.000        0.000        0.000        196528                      12577                       
GPU 0           96.908            0.000        0.000        0.000        493226                      278324                      
GPU 1           71.096            0.000        0.000        0.000        521428                      310760                      
GPU 2           70.195            0.000        0.000        0.000        500491                      303963                      
GPU 3           69.997            0.000        0.000        0.000        506189                      299207                      
GPU 4           71.658            0.000        0.000        0.000        503527                      291846                      
GPU 5           72.651            0.000        0.000        0.000        515647                      304462                      
GPU 6           72.548            0.000        0.000        0.000        506312                      306093                      
GPU 7           72.242            0.000        0.000        0.000        495256                      302394                      
GPU 0           96.832            0.000        0.000        0.000        494269                      277797                      
GPU 1           71.068            0.000        0.000        0.000        509903                      302378                      
GPU 2           70.185            0.000        0.000        0.000        497881                      301873                      
GPU 3           69.986            0.000        0.000        0.000        510938                      302894                      
GPU 4           71.540            0.000        0.000        0.000        499458                      301352                      
GPU 5           72.605            0.000        0.000        0.000        499918                      291880                      
GPU 6           72.487            0.000        0.000        0.000        503136                      303978                      
GPU 7           72.276            0.000        0.000        0.000        494210                      297679                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           97.039            0.000        0.000        0.000        494273                      278323                      
GPU 1           71.045            0.000        0.000        0.000        510414                      304991                      
GPU 2           70.184            0.000        0.000        0.000        504163                      307110                      
GPU 3           70.025            0.000        0.000        0.000        514069                      305506                      
GPU 4           71.591            0.000        0.000        0.000        498895                      300280                      
GPU 5           72.637            0.000        0.000        0.000        506745                      298702                      
GPU 6           72.491            0.000        0.000        0.000        493708                      301361                      
GPU 7           72.232            0.000        0.000        0.000        496294                      298196                      
GPU 0           96.957            0.000        0.000        0.000        484840                      273607                      
GPU 1           71.131            0.000        0.000        0.000        508327                      300280                      
GPU 2           70.204            0.000        0.000        0.000        499977                      306066                      
GPU 3           70.008            0.000        0.000        0.000        513027                      303938                      
GPU 4           71.619            0.000        0.000        0.000        496324                      298213                      
GPU 5           72.670            0.000        0.000        0.000        502536                      293976                      
GPU 6           72.489            0.000        0.000        0.000        493709                      296121                      
GPU 7           72.250            0.000        0.000        0.000        494731                      297153                      
GPU 0           97.045            0.000        0.000        0.000        493223                      277274                      
GPU 1           71.102            0.000        0.000        0.000        513038                      306041                      
GPU 2           70.208            0.000        0.000        0.000        490511                      297136                      
GPU 3           70.022            0.000        0.000        0.000        510399                      302885                      
GPU 4           71.569            0.000        0.000        0.000        497881                      299776                      
GPU 5           72.619            0.000        0.000        0.000        502557                      293988                      
GPU 6           72.556            0.000        0.000        0.000        501032                      301877                      
GPU 7           72.209            0.000        0.000        0.000        494199                      296624                      
GPU 0           96.866            0.000        0.000        0.000        248970                      57132                       
GPU 1           71.089            0.000        0.000        0.000        439134                      243148                      
GPU 2           70.197            0.000        0.000        0.000        439629                      249944                      
GPU 3           70.012            0.000        0.000        0.000        255086                      65473                       
GPU 4           71.641            0.000        0.000        0.000        497279                      306018                      
GPU 5           72.699            0.000        0.000        0.000        255207                      65504                       
GPU 6           72.462            0.000        0.000        0.000        198634                      20964                       
GPU 7           72.241            0.000        0.000        0.000        404586                      211726                      
GPU 0           96.861            0.000        0.000        0.000        455480                      234291                      
GPU 1           71.033            0.000        0.000        0.000        279317                      79655                       
GPU 2           70.221            0.000        0.000        0.000        261521                      77041                       
GPU 3           69.968            0.000        0.000        0.000        463243                      248914                      
GPU 4           71.642            0.000        0.000        0.000        197053                      17818                       
GPU 5           72.621            0.000        0.000        0.000        452749                      239999                      
GPU 6           72.418            0.000        0.000        0.000        496841                      290872                      
GPU 7           72.299            0.000        0.000        0.000        290343                      99576                       
GPU 0           96.876            0.000        0.000        0.000        491651                      275702                      
GPU 1           71.097            0.000        0.000        0.000        518276                      310756                      
GPU 2           70.227            0.000        0.000        0.000        507298                      308676                      
GPU 3           70.056            0.000        0.000        0.000        508823                      309172                      
GPU 4           71.592            0.000        0.000        0.000        494740                      292441                      
GPU 5           72.639            0.000        0.000        0.000        497303                      299220                      
GPU 6           72.512            0.000        0.000        0.000        494759                      296645                      
GPU 7           72.299            0.000        0.000        0.000        498081                      300105                      
GPU 0           96.943            0.000        0.000        0.000        491129                      277275                      
GPU 1           71.147            0.000        0.000        0.000        515666                      307093                      
GPU 2           70.208            0.000        0.000        0.000        499448                      303442                      
GPU 3           70.044            0.000        0.000        0.000        508837                      301320                      
GPU 4           71.571            0.000        0.000        0.000        493672                      296098                      
GPU 5           72.705            0.000        0.000        0.000        502537                      297120                      
GPU 6           72.539            0.000        0.000        0.000        496850                      298739                      
GPU 7           72.235            0.000        0.000        0.000        488893                      292917                      
